AL011970,               ALMA,     39,
19700802, 1200,  , HU, 25.3N,  89.6W,  85,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700802, 1800,  , HU, 25.8N,  90.8W,  85,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700803, 0000,  , HU, 26.2N,  92.0W,  80, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700803, 0600,  , HU, 26.6N,  93.5W,  75,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700803, 1200,  , HU, 27.0N,  94.9W,  90,  971, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700803, 1800,  , HU, 27.5N,  96.3W, 110,  945, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700804, 0000,  , HU, 28.1N,  97.8W,  70,  950, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700804, 0600,  , TS, 28.6N,  99.3W,  55,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700804, 1200,  , TS, 29.1N, 100.8W,  50,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700804, 1800,  , TS, 29.7N, 102.1W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 0000,  , TD, 30.3N, 103.3W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 0600,  , TD, 30.9N, 104.8W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 1200,  , TD, 31.5N, 105.8W,  25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 1800,  , TD, 32.3N, 107.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
AL051970,            UNNAMED,     17,
19700802, 1200,  , TD, 14.0N,  18.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700802, 1800,  , TD, 14.5N,  19.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700803, 0000,  , TD, 15.0N,  21.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700803, 0600,  , TD, 15.5N,  22.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700803, 1200,  , TD, 16.0N,  24.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700803, 1800,  , TD, 16.3N,  25.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700804, 0000,  , TD, 16.7N,  27.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700804, 0600,  , TD, 17.1N,  28.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700804, 1200,  , TD, 17.5N,  30.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700804, 1800,  , TD, 17.5N,  31.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 0000,  , TD, 17.5N,  33.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 0600,  , TD, 17.5N,  34.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 1200,  , TD, 17.5N,  36.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 1800,  , TD, 17.5N,  38.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700806, 0000,  , TD, 17.5N,  40.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700806, 0600,  , TD, 17.5N,  42.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700806, 1200,  , TD, 17.5N,  44.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
AL061970,            UNNAMED,      7,
19700805, 1200,  , TD, 28.0N,  75.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700805, 1800,  , TD, 28.0N,  76.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700806, 0000,  , TD, 28.0N,  77.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700806, 0600,  , TD, 28.0N,  78.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700806, 1200,  , TD, 28.0N,  79.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700806, 1800,  , TD, 28.0N,  80.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700807, 0000,  , TD, 28.0N,  81.0W, -99, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
AL071970,            UNNAMED,     29,
19700811, 1200,  , TD, 19.0N,  21.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700811, 1800,  , TD, 19.0N,  22.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700812, 0000,  , TD, 19.0N,  23.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700812, 0600,  , TD, 19.0N,  24.8W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700812, 1200,  , TD, 19.0N,  26.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700812, 1800,  , TD, 19.0N,  27.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700813, 0000,  , TD, 19.0N,  29.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700813, 0600,  , TD, 19.0N,  30.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700813, 1200,  , TD, 19.0N,  32.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700813, 1800,  , TD, 18.8N,  33.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700814, 0000,  , TD, 18.5N,  35.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700814, 0600,  , TD, 18.2N,  36.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700814, 1200,  , TD, 18.0N,  38.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700814, 1800,  , TD, 18.0N,  39.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700815, 0000,  , TD, 18.0N,  41.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700815, 0600,  , TD, 18.0N,  42.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700815, 1200,  , TD, 18.0N,  44.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700815, 1800,  , TD, 18.0N,  46.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700816, 0000,  , TD, 18.0N,  48.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700816, 0600,  , TD, 18.0N,  50.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700816, 1200,  , TD, 18.0N,  52.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700816, 1800,  , TD, 18.5N,  53.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700817, 0000,  , TD, 19.0N,  55.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700817, 0600,  , TD, 19.5N,  56.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700817, 1200,  , TD, 20.0N,  58.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
